# Program:featureCounts v2.1.1; Command:"featureCounts" "-a" "reference/Saccharomyces_cerevisiae.R64-1-1.61.gtf" "-o" "feature-count/counts.txt" "-t" "exon" "-g" "gene_id" "mapped/batch1_chrI.sam" "mapped/batch2_chrI.sam" "mapped/batch3_chrI.sam" "mapped/chem1_chrI.sam" "mapped/chem2_chrI.sam" "mapped/chem3_chrI.sam" "-p" 
Geneid	Chr	Start	End	Strand	Length	mapped/batch1_chrI.sam	mapped/batch2_chrI.sam	mapped/batch3_chrI.sam	mapped/chem1_chrI.sam	mapped/chem2_chrI.sam	mapped/chem3_chrI.sam
YNL187W	XIV	287994	289067	+	1074	0	0	0	0	0	0
YNL310C	XIV	51907	52431	-	525	0	0	0	0	0	0
YNL277W	XIV	117349	118809	+	1461	0	0	0	0	0	0
YNL126W	XIV	387227	389767	+	2541	0	0	0	0	0	0
tL(UAA)N	XIV	726134	726217	-	84	0	0	0	0	0	0
YNL210W	XIV	250931	251743	+	813	0	0	0	0	0	0
YNR041C	XIV	700541	701659	-	1119	0	0	0	0	0	0
YNL193W	XIV	274368	276044	+	1677	0	0	0	0	0	0
YNL301C	XIV;XIV	63570;64451	64018;64562	-;-	561	0	0	0	0	0	0
YNL263C	XIV	146896	147840	-	945	0	0	0	0	0	0
YNL059C	XIV	512668	514935	-	2268	0	0	0	0	0	0
YNL028W	XIV	578679	578996	+	318	0	0	0	0	0	0
YNL044W	XIV;XIV	545268;545371	545291;545877	+;+	531	0	0	0	0	0	0
YNL026W	XIV	581920	583374	+	1455	0	0	0	0	0	0
YNL067W	XIV	499681	500256	+	576	0	0	0	0	0	0
YNL205C	XIV	258155	258577	-	423	0	0	0	0	0	0
YNL104C	XIV	424895	426754	-	1860	0	0	0	0	0	0
YNL169C	XIV	316169	317671	-	1503	0	0	0	0	0	0
YNL268W	XIV	138550	140385	+	1836	0	0	0	0	0	0
YNL162W	XIV;XIV	331322;331838	331325;332154	+;+	321	0	0	0	0	0	0
YNL257C	XIV	160631	164320	-	3690	0	0	0	0	0	0
YNL229C	XIV	219137	220201	-	1065	0	0	0	0	0	0
YNL042W-B	XIV	547113	547370	+	258	0	0	0	0	0	0
YNL248C	XIV	181361	182608	-	1248	0	0	0	0	0	0
YNR045W	XIV	706139	707608	+	1470	0	0	0	0	0	0
YNR051C	XIV	716780	718327	-	1548	0	0	0	0	0	0
YNL190W	XIV	282395	283009	+	615	0	0	0	0	0	0
YNL194C	XIV	272710	273615	-	906	0	0	0	0	0	0
YNL080C	XIV	476932	478032	-	1101	0	0	0	0	0	0
YNR005C	XIV	636931	637335	-	405	0	0	0	0	0	0
YNR064C	XIV	749136	750008	-	873	0	0	0	0	0	0
YNL145W	XIV	352414	352530	+	117	0	0	0	0	0	0
YNR068C	XIV	760067	760885	-	819	0	0	0	0	0	0
YNL323W	XIV	31944	33188	+	1245	0	0	0	0	0	0
YNL003C	XIV	624975	625829	-	855	0	0	0	0	0	0
YNL199C	XIV	264926	266530	-	1605	0	0	0	0	0	0
YNL048W	XIV	538173	539819	+	1647	0	0	0	0	0	0
YNL072W	XIV	490317	491240	+	924	0	0	0	0	0	0
YNL224C	XIV	224796	227099	-	2304	0	0	0	0	0	0
YNL067W-A	XIV	498538	498684	+	147	0	0	0	0	0	0
YNR032W	XIV	686010	687116	+	1107	0	0	0	0	0	0
YNL206C	XIV	256788	258155	-	1368	0	0	0	0	0	0
YNR062C	XIV	744360	745343	-	984	0	0	0	0	0	0
YNL203C	XIV	259439	260050	-	612	0	0	0	0	0	0
YNL273W	XIV	122883	126599	+	3717	0	0	0	0	0	0
tI(AAU)N1	XIV	569867	569940	-	74	0	0	0	0	0	0
YNL213C	XIV	246460	247104	-	645	0	0	0	0	0	0
YNL055C	XIV	517994	518845	-	852	0	0	0	0	0	0
YNL170W	XIV	315978	316373	+	396	0	0	0	0	0	0
YNR013C	XIV	649028	651712	-	2685	0	0	0	0	0	0
YNL269W	XIV	137699	138094	+	396	0	0	0	0	0	0
YNR020C	XIV	667410	668222	-	813	0	0	0	0	0	0
YNL041C	XIV	549468	551987	-	2520	0	0	0	0	0	0
YNL234W	XIV	210233	211513	+	1281	0	0	0	0	0	0
YNL165W	XIV	323832	325052	+	1221	0	0	0	0	0	0
YNL116W	XIV	408341	409909	+	1569	0	0	0	0	0	0
YNL008C	XIV	616211	618241	-	2031	0	0	0	0	0	0
YNL309W	XIV	52662	53924	+	1263	0	0	0	0	0	0
YNR015W	XIV	653387	654541	+	1155	0	0	0	0	0	0
YNR075W	XIV	779916	781040	+	1125	0	0	0	0	0	0
YNL025C	XIV	584320	585291	-	972	0	0	0	0	0	0
YNL058C	XIV	515763	516713	-	951	0	0	0	0	0	0
YNL313C	XIV	45308	48022	-	2715	0	0	0	0	0	0
YNL122C	XIV	398023	398370	-	348	0	0	0	0	0	0
YNL094W	XIV	447611	449374	+	1764	0	0	0	0	0	0
YNL001W	XIV	627456	628616	+	1161	0	0	0	0	0	0
YNL317W	XIV	40619	42016	+	1398	0	0	0	0	0	0
YNL035C	XIV	568522	569691	-	1170	0	0	0	0	0	0
YNL007C	XIV	618507	619565	-	1059	0	0	0	0	0	0
YNL162W-A	XIV	330329	330547	+	219	0	0	0	0	0	0
YNR039C	XIV	697614	699431	-	1818	0	0	0	0	0	0
YNL103W-A	XIV	426719	426808	+	90	0	0	0	0	0	0
tL(CAA)N	XIV;XIV	443006;443076	443043;443119	+;+	82	0	0	0	0	0	0
YNL052W	XIV	531725	532186	+	462	0	0	0	0	0	0
YNL120C	XIV	401033	401518	-	486	0	0	0	0	0	0
YNL002C	XIV	626174	627142	-	969	0	0	0	0	0	0
YNL311C	XIV	49397	51688	-	2292	0	0	0	0	0	0
YNR007C	XIV	639182	640114	-	933	0	0	0	0	0	0
YNL291C	XIV	84169	85815	-	1647	0	0	0	0	0	0
YNL195C	XIV	271523	272308	-	786	0	0	0	0	0	0
YNL087W	XIV	462411	465947	+	3537	0	0	0	0	0	0
tF(GAA)N	XIV;XIV	374869;374924	374905;374959	+;+	73	0	0	0	0	0	0
YNL217W	XIV	240331	241311	+	981	0	0	0	0	0	0
YNL029C	XIV	577205	578773	-	1569	0	0	0	0	0	0
YNR028W	XIV	676177	677103	+	927	0	0	0	0	0	0
YNL009W	XIV	614821	616083	+	1263	0	0	0	0	0	0
YNL024C-A	XIV	586602	586820	-	219	0	0	0	0	0	0
YNL334C	XIV	12208	12876	-	669	0	0	0	0	0	0
YNL319W	XIV	38642	39082	+	441	0	0	0	0	0	0
YNL295W	XIV	76946	78520	+	1575	0	0	0	0	0	0
tN(GUU)N2	XIV	632599	632672	+	74	0	0	0	0	0	0
YNL192W	XIV	276502	279897	+	3396	0	0	0	0	0	0
YNL149C	XIV	349367	349756	-	390	0	0	0	0	0	0
YNL071W	XIV	491523	492971	+	1449	0	0	0	0	0	0
YNL089C	XIV	456693	457169	-	477	0	0	0	0	0	0
YNL308C	XIV	54122	55897	-	1776	0	0	0	0	0	0
YNL239W	XIV	200569	201933	+	1365	0	0	0	0	0	0
YNL275W	XIV	119268	120998	+	1731	0	0	0	0	0	0
YNR071C	XIV	770440	771468	-	1029	0	0	0	0	0	0
YNL226W	XIV	222239	222649	+	411	0	0	0	0	0	0
YNL040W	XIV	553380	554750	+	1371	0	0	0	0	0	0
YNL117W	XIV	406358	408022	+	1665	0	0	0	0	0	0
YNL050C	XIV;XIV	534079;534966	534874;534982	-;-	813	0	0	0	0	0	0
YNL086W	XIV	466334	466642	+	309	0	0	0	0	0	0
YNL017C	XIV	602138	602476	-	339	0	0	0	0	0	0
YNR070W	XIV	765375	769376	+	4002	0	0	0	0	0	0
YNR067C	XIV	755746	759099	-	3354	0	0	0	0	0	0
YNL305C	XIV	58898	59791	-	894	0	0	0	0	0	0
YNL015W	XIV	605384	605611	+	228	0	0	0	0	0	0
YNL146C-A	XIV	351386	351580	-	195	0	0	0	0	0	0
YNL063W	XIV	507758	508702	+	945	0	0	0	0	0	0
YNL294C	XIV	78659	80260	-	1602	0	0	0	0	0	0
YNR046W	XIV	707788	708195	+	408	0	0	0	0	0	0
YNL167C	XIV	319416	321359	-	1944	0	0	0	0	0	0
YNL280C	XIV	109095	110411	-	1317	0	0	0	0	0	0
YNR002C	XIV	633008	633856	-	849	0	0	0	0	0	0
YNL036W	XIV	559814	560479	+	666	0	0	0	0	0	0
YNL075W	XIV	485607	486479	+	873	0	0	0	0	0	0
YNR058W	XIV	734291	735733	+	1443	0	0	0	0	0	0
YNL054W	XIV	526086	529583	+	3498	0	0	0	0	0	0
YNR006W	XIV	636986	638854	+	1869	0	0	0	0	0	0
YNR042W	XIV	701238	701666	+	429	0	0	0	0	0	0
YNL261W	XIV	155100	156539	+	1440	0	0	0	0	0	0
YNL188W	XIV	286308	287609	+	1302	0	0	0	0	0	0
YNL146W	XIV	351715	352017	+	303	0	0	0	0	0	0
YNL228W	XIV	220645	221421	+	777	0	0	0	0	0	0
YNL211C	XIV	250055	250315	-	261	0	0	0	0	0	0
YNR021W	XIV	668377	669591	+	1215	0	0	0	0	0	0
YNL201C	XIV	260627	263203	-	2577	0	0	0	0	0	0
YNR033W	XIV	687635	689998	+	2364	0	0	0	0	0	0
YNR034W	XIV	690321	691286	+	966	0	0	0	0	0	0
YNL272C	XIV	126805	129084	-	2280	0	0	0	0	0	0
YNL245C	XIV	186346	186885	-	540	0	0	0	0	0	0
YNR074C	XIV	777602	778738	-	1137	0	0	0	0	0	0
YNL123W	XIV	394685	397678	+	2994	0	0	0	0	0	0
YNR016C	XIV	654673	661374	-	6702	0	0	0	0	0	0
YNL223W	XIV	227370	228854	+	1485	0	0	0	0	0	0
YNR032C-A	XIV	687243	687464	-	222	0	0	0	0	0	0
YNL133C	XIV	374171	374692	-	522	0	0	0	0	0	0
YNL178W	XIV	302680	303402	+	723	0	0	0	0	0	0
YNL065W	XIV	503724	505484	+	1761	0	0	0	0	0	0
YNR043W	XIV	701895	703085	+	1191	0	0	0	0	0	0
YNL021W	XIV	593227	595347	+	2121	0	0	0	0	0	0
YNL124W	XIV	392892	394370	+	1479	0	0	0	0	0	0
YNL312W	XIV;XIV	48287;48402	48293;49216	+;+	822	0	0	0	0	0	0
YNL143C	XIV	356794	357186	-	393	0	0	0	0	0	0
YNL251C	XIV	172588	174315	-	1728	0	0	0	0	0	0
snR40	XIV	89210	89306	+	97	0	0	0	0	0	0
YNL299W	XIV	66517	68445	+	1929	0	0	0	0	0	0
snR19	XIV	230105	230672	-	568	0	0	0	0	0	0
YNR049C	XIV	713023	713655	-	633	0	0	0	0	0	0
YNL163C	XIV	326741	330073	-	3333	0	0	0	0	0	0
YNR073C	XIV	774792	776300	-	1509	0	0	0	0	0	0
YNL127W	XIV	383987	386848	+	2862	0	0	0	0	0	0
YNL118C	XIV	402652	405564	-	2913	0	0	0	0	0	0
tT(AGU)N2	XIV	560693	560765	-	73	0	0	0	0	0	0
YNL189W	XIV	284260	285888	+	1629	0	0	0	0	0	0
YNL290W	XIV	86218	87240	+	1023	0	0	0	0	0	0
YNR025C	XIV	672702	673061	-	360	0	0	0	0	0	0
YNL250W	XIV	175410	179348	+	3939	0	0	0	0	0	0
YNL314W	XIV	44447	45214	+	768	0	0	0	0	0	0
YNL227C	XIV	220659	222431	-	1773	0	0	0	0	0	0
YNL218W	XIV	238238	240001	+	1764	0	0	0	0	0	0
YNL004W	XIV;XIV	622915;623287	622944;624621	+;+	1365	0	0	0	0	0	0
YNR023W	XIV	670418	672118	+	1701	0	0	0	0	0	0
YNL092W	XIV	450871	452073	+	1203	0	0	0	0	0	0
YNL324W	XIV	31050	31445	+	396	0	0	0	0	0	0
YNL233W	XIV	211922	214600	+	2679	0	0	0	0	0	0
YNL155W	XIV	342516	343340	+	825	0	0	0	0	0	0
YNL020C	XIV	595623	597539	-	1917	0	0	0	0	0	0
YNL076W	XIV	483556	485310	+	1755	0	0	0	0	0	0
YNL200C	XIV	263713	264453	-	741	0	0	0	0	0	0
YNL177C	XIV	303686	304615	-	930	0	0	0	0	0	0
YNL077W	XIV	481391	482977	+	1587	0	0	0	0	0	0
YNL293W	XIV	80640	82541	+	1902	0	0	0	0	0	0
YNL098C	XIV	439602	440570	-	969	0	0	0	0	0	0
YNR004W	XIV	635943	636383	+	441	0	0	0	0	0	0
YNL049C	XIV	535281	537911	-	2631	0	0	0	0	0	0
YNR019W	XIV	665339	667267	+	1929	0	0	0	0	0	0
YNL031C	XIV	575640	576050	-	411	0	0	0	0	0	0
YNL019C	XIV	598376	599230	-	855	0	0	0	0	0	0
YNL214W	XIV	245617	246216	+	600	0	0	0	0	0	0
YNL006W	XIV	620067	620978	+	912	0	0	0	0	0	0
YNR030W	XIV	678799	680454	+	1656	0	0	0	0	0	0
YNL038W	XIV;XIV	557020;557685	557610;557783	+;+	690	0	0	0	0	0	0
YNL090W	XIV	456565	457143	+	579	0	0	0	0	0	0
YNL151C	XIV	347766	348521	-	756	0	0	0	0	0	0
YNL254C	XIV	168043	169248	-	1206	0	0	0	0	0	0
YNR008W	XIV	640396	642381	+	1986	0	0	0	0	0	0
YNR038W	XIV	695595	697484	+	1890	0	0	0	0	0	0
YNR003W-A	XIV	634420	634518	+	99	0	0	0	0	0	0
YNL307C	XIV	56446	57573	-	1128	0	0	0	0	0	0
YNL131W	XIV	378767	379225	+	459	0	0	0	0	0	0
YNL265C	XIV;XIV	144280;145255	145149;145281	-;-	897	0	0	0	0	0	0
YNL175C	XIV	307401	308612	-	1212	0	0	0	0	0	0
YNL042W	XIV	548100	549290	+	1191	0	0	0	0	0	0
YNL022C	XIV	591427	592899	-	1473	0	0	0	0	0	0
YNL056W	XIV	517249	517842	+	594	0	0	0	0	0	0
YNL011C	XIV	611836	613170	-	1335	0	0	0	0	0	0
YNL329C	XIV	19541	22633	-	3093	0	0	0	0	0	0
YNL074C	XIV	486766	488124	-	1359	0	0	0	0	0	0
YNL093W	XIV	449868	450530	+	663	0	0	0	0	0	0
YNR047W	XIV	708523	711204	+	2682	0	0	0	0	0	0
YNL183C	XIV	293137	295509	-	2373	0	0	0	0	0	0
YNL057W	XIV	516403	516735	+	333	0	0	0	0	0	0
YNL238W	XIV	202428	204872	+	2445	0	0	0	0	0	0
YNL154C	XIV	343636	345276	-	1641	0	0	0	0	0	0
YNL267W	XIV	140878	144078	+	3201	0	0	0	0	0	0
tP(UGG)N2	XIV;XIV	568115;568182	568150;568217	+;+	72	0	0	0	0	0	0
YNL014W	XIV	606319	609453	+	3135	0	0	0	0	0	0
NME1	XIV	585587	585926	+	340	0	0	0	0	0	0
YNL078W	XIV	479768	480991	+	1224	0	0	0	0	0	0
YNL209W	XIV	252059	253900	+	1842	0	0	0	0	0	0
YNL253W	XIV	170018	171286	+	1269	0	0	0	0	0	0
YNL173C	XIV	308957	310057	-	1101	0	0	0	0	0	0
YNL066W	XIV	501515	502777	+	1263	0	0	0	0	0	0
YNL321W	XIV	34696	37422	+	2727	0	0	0	0	0	0
YNR054C	XIV	723356	724306	-	951	0	0	0	0	0	0
YNR072W	XIV	772657	774351	+	1695	0	0	0	0	0	0
YNR076W	XIV	781918	782280	+	363	0	0	0	0	0	0
YNR031C	XIV	680694	685433	-	4740	0	0	0	0	0	0
YNL110C	XIV	417826	418488	-	663	0	0	0	0	0	0
YNL232W	XIV	214923	215801	+	879	0	0	0	0	0	0
YNL262W	XIV	148212	154880	+	6669	0	0	0	0	0	0
YNL142W	XIV	357453	358952	+	1500	0	0	0	0	0	0
YNL129W	XIV	381480	382202	+	723	0	0	0	0	0	0
YNR014W	XIV	652465	653103	+	639	0	0	0	0	0	0
YNL005C	XIV	621313	622428	-	1116	0	0	0	0	0	0
YNL174W	XIV	308074	308646	+	573	0	0	0	0	0	0
YNL335W	XIV	11452	12129	+	678	0	0	0	0	0	0
YNL240C	XIV	198502	199977	-	1476	0	0	0	0	0	0
YNL318C	XIV	38707	40329	-	1623	0	0	0	0	0	0
YNL256W	XIV	164623	167097	+	2475	0	0	0	0	0	0
YNL012W	XIV;XIV	609686;609875	609790;611665	+;+	1896	0	0	0	0	0	0
YNR029C	XIV	677199	678488	-	1290	0	0	0	0	0	0
YNL130C-A	XIV	381245	381391	-	147	0	0	0	0	0	0
YNL107W	XIV	420098	420778	+	681	0	0	0	0	0	0
YNR065C	XIV	750350	753700	-	3351	0	0	0	0	0	0
YNL332W	XIV	14832	15854	+	1023	0	0	0	0	0	0
YNL023C	XIV	588263	591160	-	2898	0	0	0	0	0	0
YNR056C	XIV	731618	733303	-	1686	0	0	0	0	0	0
YNL186W	XIV	289498	291876	+	2379	0	0	0	0	0	0
YNL153C	XIV	345669	346058	-	390	0	0	0	0	0	0
YNL130C	XIV;XIV	379558;380782	380689;380831	-;-	1182	0	0	0	0	0	0
YNL088W	XIV	457704	461990	+	4287	0	0	0	0	0	0
YNL216W	XIV	241689	244172	+	2484	0	0	0	0	0	0
YNL276C	XIV	118431	118826	-	396	0	0	0	0	0	0
YNL108C	XIV	419014	419826	-	813	0	0	0	0	0	0
YNL252C	XIV	171441	172286	-	846	0	0	0	0	0	0
YNL181W	XIV	298335	299558	+	1224	0	0	0	0	0	0
YNL197C	XIV	267608	269593	-	1986	0	0	0	0	0	0
YNL064C	XIV	505868	507097	-	1230	0	0	0	0	0	0
YNL202W	XIV	259578	260456	+	879	0	0	0	0	0	0
YNL283C	XIV	105184	106695	-	1512	0	0	0	0	0	0
YNL147W	XIV;XIV	350940;351054	350957;351383	+;+	348	0	0	0	0	0	0
YNL286W	XIV	95223	96080	+	858	0	0	0	0	0	0
YNL337W	XIV	7165	7419	+	255	0	0	0	0	0	0
YNL322C	XIV	33294	34235	-	942	0	0	0	0	0	0
YNL158W	XIV	339612	340208	+	597	0	0	0	0	0	0
YNL168C	XIV	318030	318809	-	780	0	0	0	0	0	0
YNL259C	XIV	157644	157865	-	222	0	0	0	0	0	0
YNR022C	XIV	669774	670193	-	420	0	0	0	0	0	0
YNR077C	XIV	783287	783541	-	255	0	0	0	0	0	0
YNL068C	XIV	495701	498289	-	2589	0	0	0	0	0	0
tI(AAU)N2	XIV	602312	602385	+	74	0	0	0	0	0	0
YNL037C	XIV	557920	559002	-	1083	0	0	0	0	0	0
YNL085W	XIV	467131	469623	+	2493	0	0	0	0	0	0
YNL051W	XIV	532659	533870	+	1212	0	0	0	0	0	0
YNL148C	XIV	349907	350671	-	765	0	0	0	0	0	0
YNR075C-A	XIV	781511	781603	-	93	0	0	0	0	0	0
YNL255C	XIV	167329	167790	-	462	0	0	0	0	0	0
YNL070W	XIV	493366	493548	+	183	0	0	0	0	0	0
tD(GUC)N	XIV	519099	519169	-	71	0	0	0	0	0	0
tT(AGU)N1	XIV	104805	104877	+	73	0	0	0	0	0	0
YNL271C	XIV	129522	135383	-	5862	0	0	0	0	0	0
YNL198C	XIV	266514	266816	-	303	0	0	0	0	0	0
YNR018W	XIV	664270	664944	+	675	0	0	0	0	0	0
YNL327W	XIV	24048	27173	+	3126	0	0	0	0	0	0
YNL236W	XIV	206930	209854	+	2925	0	0	0	0	0	0
YNR001W-A	XIV	631263	631481	+	219	0	0	0	0	0	0
YNL053W	XIV	529942	531411	+	1470	0	0	0	0	0	0
YNL281W	XIV	108467	108928	+	462	0	0	0	0	0	0
YNL279W	XIV	110917	112902	+	1986	0	0	0	0	0	0
YNL156C	XIV	341069	341968	-	900	0	0	0	0	0	0
YNL260C	XIV	156859	157455	-	597	0	0	0	0	0	0
YNL222W	XIV	229094	229714	+	621	0	0	0	0	0	0
YNL235C	XIV	209548	209979	-	432	0	0	0	0	0	0
YNR059W	XIV	736803	738545	+	1743	0	0	0	0	0	0
YNR044W	XIV	703699	705876	+	2178	0	0	0	0	0	0
YNL225C	XIV	222724	224469	-	1746	0	0	0	0	0	0
YNL215W	XIV	244468	245430	+	963	0	0	0	0	0	0
YNL326C	XIV	27337	28347	-	1011	0	0	0	0	0	0
YNL100W	XIV	437613	438317	+	705	0	0	0	0	0	0
YNR009W	XIV	642690	643439	+	750	0	0	0	0	0	0
YNR066C	XIV	753725	755035	-	1311	0	0	0	0	0	0
YNL339W-A	XIV	1517	2092	+	576	0	0	0	0	0	0
snR66	XIV	586090	586175	+	86	0	0	0	0	0	0
YNL266W	XIV	144245	144664	+	420	0	0	0	0	0	0
YNL292W	XIV	82806	84017	+	1212	0	0	0	0	0	0
YNL242W	XIV	191324	196102	+	4779	0	0	0	0	0	0
YNR057C	XIV	733356	734069	-	714	0	0	0	0	0	0
tG(UCC)N	XIV	96241	96312	-	72	0	0	0	0	0	0
YNL067W-B	XIV	499417	499557	+	141	0	0	0	0	0	0
YNL166C	XIV	322219	323565	-	1347	0	0	0	0	0	0
YNL111C	XIV	416940	417302	-	363	0	0	0	0	0	0
YNL069C	XIV;XIV	493956;494974	494524;495001	-;-	597	0	0	0	0	0	0
YNL277W-A	XIV	116679	116867	+	189	0	0	0	0	0	0
YNL128W	XIV	382359	383663	+	1305	0	0	0	0	0	0
YNL300W	XIV	65744	66052	+	309	0	0	0	0	0	0
YNL179C	XIV	300666	301103	-	438	0	0	0	0	0	0
YNR050C	XIV	714048	715388	-	1341	0	0	0	0	0	0
snR49	XIV	716120	716284	+	165	0	0	0	0	0	0
YNL138W	XIV	366741	368321	+	1581	0	0	0	0	0	0
YNR048W	XIV	711630	712811	+	1182	0	0	0	0	0	0
YNL302C	XIV;XIV	61958;62924	62372;62943	-;-	435	0	0	0	0	0	0
YNL045W	XIV	542963	544978	+	2016	0	0	0	0	0	0
YNL125C	XIV	390146	392167	-	2022	0	0	0	0	0	0
YNL207W	XIV	255353	256630	+	1278	0	0	0	0	0	0
YNR011C	XIV	644320	646950	-	2631	0	0	0	0	0	0
YNL241C	XIV	196426	197943	-	1518	0	0	0	0	0	0
YNL112W	XIV;XIV	413639;415914	414911;416281	+;+	1641	0	0	0	0	0	0
YNL249C	XIV	179394	181022	-	1629	0	0	0	0	0	0
YNL270C	XIV	135940	137661	-	1722	0	0	0	0	0	0
YNL115C	XIV	410119	412053	-	1935	0	0	0	0	0	0
YNL073W	XIV	488386	490116	+	1731	0	0	0	0	0	0
YNL082W	XIV	473391	476012	+	2622	0	0	0	0	0	0
YNL097C-B	XIV	440797	440919	-	123	0	0	0	0	0	0
YNR034W-A	XIV	692561	692857	+	297	0	0	0	0	0	0
YNL296W	XIV	76273	76587	+	315	0	0	0	0	0	0
YNL138W-A	XIV;XIV	366033;366158	366035;366412	+;+	258	0	0	0	0	0	0
YNL196C	XIV	270275	271171	-	897	0	0	0	0	0	0
YNL109W	XIV	418964	419509	+	546	0	0	0	0	0	0
YNL101W	XIV	434999	437140	+	2142	0	0	0	0	0	0
YNR012W	XIV	647432	648937	+	1506	0	0	0	0	0	0
YNL114C	XIV	412684	413055	-	372	0	0	0	0	0	0
YNL237W	XIV	205188	206567	+	1380	0	0	0	0	0	0
YNL084C	XIV	470053	471102	-	1050	0	0	0	0	0	0
YNL289W	XIV	87897	88736	+	840	0	0	0	0	0	0
YNL171C	XIV	315629	315997	-	369	0	0	0	0	0	0
YNL208W	XIV	254418	255017	+	600	0	0	0	0	0	0
YNL010W	XIV	613635	614360	+	726	0	0	0	0	0	0
YNL134C	XIV	372451	373581	-	1131	0	0	0	0	0	0
YNR053C	XIV;XIV	721120;722303	721770;723112	-;-	1461	0	0	0	0	0	0
tP(AGG)N	XIV	631846	631917	-	72	0	0	0	0	0	0
YNL231C	XIV	215987	217042	-	1056	0	0	0	0	0	0
YNL230C	XIV	217523	218662	-	1140	0	0	0	0	0	0
YNL339W-B	XIV	734	1216	+	483	0	0	0	0	0	0
YNL258C	XIV	158109	160373	-	2265	0	0	0	0	0	0
YNL328C	XIV	22834	23274	-	441	0	0	0	0	0	0
YNL081C	XIV	476188	476619	-	432	0	0	0	0	0	0
YNR037C	XIV	695052	695327	-	276	0	0	0	0	0	0
YNR063W	XIV	746943	748766	+	1824	0	0	0	0	0	0
YNL339C	XIV;XIV	371;6080	5931;6098	-;-	5580	0	0	0	0	0	0
YNR060W	XIV	739951	742110	+	2160	0	0	0	0	0	0
YNL287W	XIV	91994	94801	+	2808	0	0	0	0	0	0
YNL095C	XIV	444912	446840	-	1929	0	0	0	0	0	0
YNL096C	XIV;XIV	443398;444172	443826;444315	-;-	573	0	0	0	0	0	0
YNL282W	XIV	107687	108274	+	588	0	0	0	0	0	0
YNL047C	XIV	539911	541881	-	1971	0	0	0	0	0	0
YNL139C	XIV	360924	365717	-	4794	0	0	0	0	0	0
tP(UGG)N1	XIV;XIV	547094;547161	547129;547196	+;+	72	0	0	0	0	0	0
YNL298W	XIV	68915	71443	+	2529	0	0	0	0	0	0
YNL113W	XIV	412771	413199	+	429	0	0	0	0	0	0
YNR003C	XIV	634344	635297	-	954	0	0	0	0	0	0
YNL316C	XIV	42071	43075	-	1005	0	0	0	0	0	0
YNL016W	XIV	602907	604268	+	1362	0	0	0	0	0	0
YNL330C	XIV	18001	19302	-	1302	0	0	0	0	0	0
YNR010W	XIV	643744	644193	+	450	0	0	0	0	0	0
YNL172W	XIV	310636	315882	+	5247	0	0	0	0	0	0
YNL132W	XIV	375321	378491	+	3171	0	0	0	0	0	0
YNR027W	XIV	674923	675876	+	954	0	0	0	0	0	0
YNL083W	XIV	471377	472861	+	1485	0	0	0	0	0	0
YNL013C	XIV	609133	609510	-	378	0	0	0	0	0	0
YNL164C	XIV	325265	326320	-	1056	0	0	0	0	0	0
YNL274C	XIV	121118	122170	-	1053	0	0	0	0	0	0
YNL176C	XIV	305070	306980	-	1911	0	0	0	0	0	0
YNR061C	XIV	742881	743540	-	660	0	0	0	0	0	0
YNL303W	XIV	61510	61857	+	348	0	0	0	0	0	0
YNR035C	XIV	693019	694047	-	1029	0	0	0	0	0	0
YNL160W	XIV	336545	337609	+	1065	0	0	0	0	0	0
YNR024W	XIV	672409	672969	+	561	0	0	0	0	0	0
YNL024C	XIV	587107	587847	-	741	0	0	0	0	0	0
YNL018C	XIV	599936	601774	-	1839	0	0	0	0	0	0
YNL033W	XIV	572999	573853	+	855	0	0	0	0	0	0
YNL141W	XIV	359596	360639	+	1044	0	0	0	0	0	0
YNL320W	XIV	37700	38554	+	855	0	0	0	0	0	0
YNL204C	XIV	258375	259277	-	903	0	0	0	0	0	0
YNL106C	XIV	420944	424495	-	3552	0	0	0	0	0	0
YNL338W	XIV	6561	6719	+	159	0	0	0	0	0	0
YNL161W	XIV	332597	334867	+	2271	0	0	0	0	0	0
YNL247W	XIV	182875	185178	+	2304	0	0	0	0	0	0
YNL285W	XIV	96173	96544	+	372	0	0	0	0	0	0
YNL062C	XIV	508776	510212	-	1437	0	0	0	0	0	0
YNL325C	XIV	28739	31378	-	2640	0	0	0	0	0	0
YNL046W	XIV	542304	542822	+	519	0	0	0	0	0	0
YNL032W	XIV	574506	575351	+	846	0	0	0	0	0	0
YNL135C	XIV	371882	372226	-	345	0	0	0	0	0	0
YNL212W	XIV	247461	249809	+	2349	0	0	0	0	0	0
YNL243W	XIV	188051	190957	+	2907	0	0	0	0	0	0
YNL103W	XIV	427735	429753	+	2019	0	0	0	0	0	0
YNL144W-A	XIV	353061	353144	+	84	0	0	0	0	0	0
YNL333W	XIV	13267	14163	+	897	0	0	0	0	0	0
YNL027W	XIV	579580	581616	+	2037	0	0	0	0	0	0
YNL278W	XIV	113271	116453	+	3183	0	0	0	0	0	0
YNL144C	XIV	352820	355042	-	2223	0	0	0	0	0	0
YNL159C	XIV	338478	339347	-	870	0	0	0	0	0	0
YNL220W	XIV	234413	235714	+	1302	0	0	0	0	0	0
YNL184C	XIV	292557	292883	-	327	0	0	0	0	0	0
YNL336W	XIV	8330	9475	+	1146	0	0	0	0	0	0
YNL264C	XIV	145563	146615	-	1053	0	0	0	0	0	0
